Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2015-06-30,171.62457275390625,172.85016577780942,171.1493370940324,172.8001309279785,182925100
2015-07-01,173.00018310546875,173.44206207348822,172.21646939711758,173.1919387824699,135979900
2015-07-02,172.841796875,173.6421889804988,172.4249289021321,173.4754443357118,104373700
2015-07-06,172.3499298095703,173.1252982860013,171.3577818024183,171.5578830488215,117975400
2015-07-07,173.43377685546875,173.55883217437201,170.17386584349634,172.55001867707884,173820200
2015-07-08,170.52401733398438,172.3832449894244,170.29057227957045,172.0997778121791,164020100
2015-07-09,170.83250427246094,172.87516768530955,170.72412724140756,172.6166988345158,144113100
2015-07-10,172.98355102539062,173.40041904782046,170.87419984963972,172.82513914137888,129456900
2015-07-13,174.892822265625,175.00119930594377,174.20081978785296,174.24250913650008,106069400
2015-07-14,175.65147399902344,175.95996493406554,174.79272703637704,174.85109465607158,81709600
2015-07-15,175.59312438964844,176.1517259350618,175.11788880399487,175.69316863008046,97914100
2015-07-16,177.00216674804688,177.00216674804688,176.40187577162789,176.6436536296121,106683300
2015-07-17,177.1522216796875,177.21058930613975,176.5852873062746,176.99380980423336,89030000
2015-07-20,177.243896484375,177.73579756928322,176.92708552080313,177.37729726998376,70446800
2015-07-21,176.54360961914062,177.36901289331283,176.2434641305146,177.11054402998832,77965000
2015-07-22,176.22677612304688,176.56027815967443,175.82658640089568,175.8599302436575,88667900
2015-07-23,175.23468017578125,176.4602734898189,174.8761796921758,176.3602292100789,90509100
2015-07-24,173.41708374023438,175.39303394072115,173.08359443714681,175.3346790374915,117755000
2015-07-27,172.40821838378906,173.0418657260199,171.9663394329168,172.53328638534447,132361100
2015-07-28,174.52597045898438,174.66770406215596,172.41661925106152,173.24200980610797,123544800
2015-07-29,175.72647094726562,175.95157041875285,174.50921126995624,174.65094480741746,105791300
2015-07-30,175.76817321777344,175.9349178199003,174.60093555929006,175.21790458113688,91304400
2015-07-31,175.5014190673828,176.2934656827091,175.21795189504306,176.26845462172625,103266900
2015-08-03,174.90943908691406,175.5264081982769,173.95898072291158,175.46805330387474,113965700
2015-08-04,174.56761169433594,175.29295779354038,174.08404338759993,174.83440054389425,81820800
2015-08-05,175.14295959472656,176.17678428147403,174.85947963441458,175.45977068172783,85786800
2015-08-06,173.7089080810547,175.43473505916185,173.12528267877659,175.32634530357268,116030800
2015-08-07,173.37539672851562,173.70055325602934,172.47496033190805,173.5504868841622,117858000
2015-08-10,175.55982971191406,175.64319569501873,174.48430293888842,174.48430293888842,80270700
2015-08-11,173.97569274902344,174.64268410548195,173.21698992202937,174.22581609792064,126081400
